ano,id_municipio,rede,etapa,tdi,taxa_aprovacao,taxa_reprovacao,taxa_abandono,hrs_aula
2023,1200179,estadual,EF anos iniciais,NA,NA,4.7,45.833333333333336,0
2023,1200179,estadual,EF anos finais,NA,91.33333333333333,4.8,7.8,64.73333333333333
2023,1200179,estadual,EM,NA,4.666666666666667,0,32.96666666666667,NA
2023,1200179,municipal,EF anos iniciais,29,82.03333333333333,4.4,25.533333333333335,0
2023,1200179,municipal,EF anos finais,26.333333333333332,79.83333333333334,4.5,1.7333333333333334,85.93333333333334
2023,1200179,municipal,EM,NA,4.4,14.133333333333333,38.5,24.2
2023,1200203,estadual,EF anos iniciais,23.3,88.93333333333332,4.533333333333333,34.2,0
2023,1200203,estadual,EF anos finais,23.666666666666668,89.56666666666666,4.633333333333333,2.1666666666666665,69.96666666666667
2023,1200203,estadual,EM,NA,4.566666666666666,33.733333333333334,32.03333333333333,NA
2023,1200203,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,1200203,federal,EF anos finais,NA,NA,NA,NA,NA
2023,1200203,federal,EM,NA,NA,100,NA,NA
2023,1200203,municipal,EF anos iniciais,24.7,89.46666666666667,4.366666666666666,30.2,0
2023,1200203,municipal,EF anos finais,23.133333333333333,55.7,4.4,1,26.4
2023,1200203,municipal,EM,NA,4.4,26.033333333333335,16.96666666666667,17.46666666666667
2023,1200252,estadual,EF anos iniciais,NA,NA,4.533333333333333,25.866666666666667,0
2023,1200252,estadual,EF anos finais,NA,86.03333333333333,4.366666666666667,5.5,69.43333333333334
2023,1200252,estadual,EM,NA,4.5,38.9,62.63333333333333,NA
2023,1200252,municipal,EF anos iniciais,23.633333333333333,87.5,NA,26.7,NA
2023,1200252,municipal,EF anos finais,27.666666666666668,40,NA,0,NA
2023,1200252,municipal,EM,NA,NA,0,22.2,20.266666666666666
2023,1200302,estadual,EF anos iniciais,25,53.8,4.4,22,0
2023,1200302,estadual,EF anos finais,27.2,66.73333333333333,4.3,2.7,55.6
2023,1200302,estadual,EM,NA,4.4,46.06666666666666,42.46666666666667,13.3
2023,1200302,municipal,EF anos iniciais,21.433333333333334,90.16666666666667,NA,15.7,0
2023,1200302,municipal,EF anos finais,18.7,53.8,NA,1.4333333333333333,47.166666666666664
2023,1200302,municipal,EM,NA,NA,0,15.5,16.866666666666667
2023,1200328,estadual,EF anos iniciais,24,62.5,4.466666666666667,21.3,0
2023,1200328,estadual,EF anos finais,21,50,4.3,9.133333333333333,100
2023,1200328,estadual,EM,NA,4.366666666666667,22.866666666666667,20,NA
2023,1200328,municipal,EF anos iniciais,20,90.9,4.3,11,0
2023,1200328,municipal,EF anos finais,18.5,38.4,4.333333333333333,7.6,85.7
2023,1200328,municipal,EM,NA,4.3,73.46666666666667,33.93333333333334,14.6
2023,1200336,estadual,EF anos iniciais,5.5,10,4.433333333333334,26.400000000000002,0
2023,1200336,estadual,EF anos finais,9,73.96666666666667,4.4,1.0333333333333332,45.96666666666667
2023,1200336,estadual,EM,NA,4.433333333333334,17.166666666666668,31.066666666666666,4.8
2023,1200336,municipal,EF anos iniciais,19.7,79.89999999999999,NA,9.966666666666667,NA
2023,1200336,municipal,EF anos finais,22.833333333333332,72,NA,0,NA
2023,1200336,municipal,EM,NA,NA,0,8,15.133333333333333
2023,1200344,estadual,EF anos iniciais,NA,NA,4.333333333333333,29.133333333333333,0
2023,1200344,estadual,EF anos finais,NA,57.93333333333334,4.4,8.733333333333334,53.96666666666667
2023,1200344,estadual,EM,NA,4.333333333333333,8.933333333333334,31.166666666666664,NA
2023,1200344,municipal,EF anos iniciais,20.666666666666668,65.86666666666666,4.3,19.666666666666668,NA
2023,1200344,municipal,EF anos finais,18.766666666666666,66.33333333333333,4.366666666666667,1.3333333333333333,NA
2023,1200344,municipal,EM,NA,4.466666666666667,25.933333333333334,25.933333333333334,13.966666666666667
2023,1200351,estadual,EF anos iniciais,NA,NA,5.2,0,NA
2023,1200351,estadual,EF anos finais,NA,0,5.2,0,NA
2023,1200351,estadual,EM,NA,5.2,10.333333333333334,0,NA
2023,1200351,municipal,EF anos iniciais,22.833333333333332,66.56666666666666,4.766666666666667,13.566666666666666,0
2023,1200351,municipal,EF anos finais,21.76666666666667,63.166666666666664,4.7,0.7666666666666666,15
2023,1200351,municipal,EM,NA,4.733333333333333,32.7,12.766666666666666,13.200000000000001
2023,1200385,estadual,EF anos iniciais,22.3,82.13333333333333,4.633333333333334,21,0
2023,1200385,estadual,EF anos finais,19.333333333333332,95.9,4.466666666666667,0,100
2023,1200385,estadual,EM,NA,4.5,46.8,24.533333333333335,NA
2023,1200385,municipal,EF anos iniciais,23.333333333333332,85.96666666666667,4.3,27.766666666666666,0
2023,1200385,municipal,EF anos finais,21.266666666666666,91.53333333333333,4.333333333333333,0,87.5
2023,1200385,municipal,EM,NA,4.366666666666667,17.2,14.166666666666666,20
2023,1200393,estadual,EF anos iniciais,NA,NA,4.3,28.5,0
2023,1200393,estadual,EF anos finais,NA,42.7,4.3,0,76.9
2023,1200393,estadual,EM,NA,4.333333333333333,47.233333333333334,21.933333333333334,7.9
2023,1200393,municipal,EF anos iniciais,17.933333333333334,40.46666666666667,4.4,11.266666666666667,0
2023,1200393,municipal,EF anos finais,23.266666666666666,37.5,4.333333333333333,0,22.866666666666667
2023,1200393,municipal,EM,NA,4.4,13.733333333333333,19.3,14.133333333333333
2023,1200401,estadual,EF anos iniciais,22.133333333333333,94.66666666666667,4.666666666666667,23.833333333333336,0.3
2023,1200401,estadual,EF anos finais,22.03333333333333,94.23333333333333,4.566666666666666,1.7666666666666666,64.76666666666667
2023,1200401,estadual,EM,NA,4.666666666666667,27.733333333333334,40.7,NA
2023,1200401,federal,EF anos iniciais,25,88.9,4.4,0,NA
2023,1200401,federal,EF anos finais,25,100,4.5,0,NA
2023,1200401,federal,EM,NA,4.5,33.3,87,25
2023,1200401,municipal,EF anos iniciais,26.6,100,NA,24.7,0
2023,1200401,municipal,EF anos finais,23.46666666666667,100,NA,2.4,90.03333333333333
2023,1200401,municipal,EM,NA,NA,11.3,50,22.333333333333332
2023,1200427,estadual,EF anos iniciais,NA,NA,4.733333333333333,39.53333333333333,0
2023,1200427,estadual,EF anos finais,NA,72.36666666666667,4.766666666666667,2.966666666666667,41.03333333333333
2023,1200427,estadual,EM,NA,4.733333333333333,0,30,NA
2023,1200427,municipal,EF anos iniciais,16.5,56.4,4.7,20.966666666666665,0.4
2023,1200427,municipal,EF anos finais,17.6,45.333333333333336,4.3,0.6333333333333334,36.03333333333333
2023,1200427,municipal,EM,NA,4.433333333333334,2.3,25.73333333333333,12.466666666666667
2023,1200435,estadual,EF anos iniciais,NA,NA,NA,11.1,NA
2023,1200435,estadual,EF anos finais,NA,0,NA,0,NA
2023,1200435,estadual,EM,NA,NA,41.43333333333333,22.2,NA
2023,1200435,municipal,EF anos iniciais,23.5,9.5,4.3,6.8999999999999995,2.3
2023,1200435,municipal,EF anos finais,25.8,27.7,4.3,0,34.9
2023,1200435,municipal,EM,NA,4.3,61.73333333333333,54.7,12.133333333333333
2023,1200450,estadual,EF anos iniciais,19.166666666666668,93.96666666666667,4.633333333333333,31.76666666666667,0
2023,1200450,estadual,EF anos finais,17.666666666666664,91.83333333333333,4.533333333333333,2.7666666666666666,78.13333333333333
2023,1200450,estadual,EM,NA,4.633333333333333,39.4,31.933333333333334,NA
2023,1200450,municipal,EF anos iniciais,18.4,97.7,4.766666666666667,25.03333333333333,0
2023,1200450,municipal,EF anos finais,18.1,92.8,4.7,0,70
2023,1200450,municipal,EM,NA,4.7,0,21.333333333333332,17.433333333333334
2023,1200500,estadual,EF anos iniciais,15.433333333333334,84.13333333333334,4.5,30.3,0
2023,1200500,estadual,EF anos finais,19.066666666666666,61.03333333333333,4.4,1.1666666666666667,68.23333333333333
2023,1200500,estadual,EM,NA,4.5,54.46666666666667,38.7,NA
2023,1200500,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,1200500,federal,EF anos finais,NA,NA,NA,NA,NA
2023,1200500,federal,EM,NA,NA,0,NA,NA
2023,1200500,municipal,EF anos iniciais,19.266666666666666,70.73333333333333,4.3,15.2,0
2023,1200500,municipal,EF anos finais,20.133333333333333,28.7,4.3,1,46.233333333333334
2023,1200500,municipal,EM,NA,4.3,31,11.1,18.266666666666666
2023,1200609,estadual,EF anos iniciais,19.4,68.23333333333333,4.6,26.099999999999998,0
2023,1200609,estadual,EF anos finais,19.8,76.2,4.533333333333333,1.1,59.3
2023,1200609,estadual,EM,NA,4.533333333333333,51.6,47.13333333333333,3.9
2023,1200609,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,1200609,federal,EF anos finais,NA,NA,NA,NA,NA
2023,1200609,federal,EM,NA,NA,100,NA,NA
2023,1200609,municipal,EF anos iniciais,24,99.2,4.5,17.03333333333333,0
2023,1200609,municipal,EF anos finais,24.833333333333332,89.8,4.3,0,38.7
2023,1200609,municipal,EM,NA,4.4,7.3,19.4,14.166666666666668
2023,1200708,estadual,EF anos iniciais,27.8,59.9,4.9,15.933333333333334,0
2023,1200708,estadual,EF anos finais,27.5,90.83333333333333,4.866666666666667,0,50.8
2023,1200708,estadual,EM,NA,4.9,31.933333333333334,40.53333333333333,NA
2023,1200708,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,1200708,federal,EF anos finais,NA,NA,NA,NA,NA
2023,1200708,federal,EM,NA,NA,0,NA,NA
2023,1200708,municipal,EF anos iniciais,29,100,NA,9.033333333333333,NA
2023,1200708,municipal,EF anos finais,28.7,24.233333333333334,NA,0,NA
2023,1200708,municipal,EM,NA,NA,0,0,14.966666666666667
2023,1200807,estadual,EF anos iniciais,23,91.7,4.633333333333333,49.266666666666666,0
2023,1200807,estadual,EF anos finais,22.3,89.76666666666667,4.533333333333333,3.5666666666666664,63.666666666666664
2023,1200807,estadual,EM,NA,4.566666666666666,0,27.933333333333334,NA
2023,1200807,municipal,EF anos iniciais,20.933333333333334,81,NA,5.466666666666667,0
2023,1200807,municipal,EF anos finais,23.833333333333332,50,NA,0,68.23333333333333
2023,1200807,municipal,EM,NA,NA,10.866666666666667,10,22.166666666666668
2023,1300029,estadual,EF anos iniciais,35,100,4.5,58.8,0
2023,1300029,estadual,EF anos finais,34.5,100,4.4,7.8,75
2023,1300029,estadual,EM,NA,4.4,0,12.8,NA
2023,1300029,municipal,EF anos iniciais,22.166666666666668,71.26666666666667,5.2,19.133333333333333,0
2023,1300029,municipal,EF anos finais,24.96666666666667,75.33333333333333,6,2.4333333333333336,59.333333333333336
2023,1300029,municipal,EM,NA,5.4,22.73333333333333,10.200000000000001,21.066666666666666
2023,1300060,estadual,EF anos iniciais,27,100,4.166666666666667,42.733333333333334,0
2023,1300060,estadual,EF anos finais,22.566666666666666,73.43333333333334,4.166666666666667,8.466666666666667,37.5
2023,1300060,estadual,EM,NA,4.166666666666667,0,8.466666666666667,NA
2023,1300060,municipal,EF anos iniciais,14.5,79.9,4.366666666666666,27.933333333333334,0
2023,1300060,municipal,EF anos finais,15.633333333333333,88.5,4.366666666666666,7.433333333333334,54.266666666666666
2023,1300060,municipal,EM,NA,4.366666666666666,17.2,33.199999999999996,17.5
2023,1300086,estadual,EF anos iniciais,23,100,4.133333333333333,34.4,NA
2023,1300086,estadual,EF anos finais,16.5,100,4.133333333333333,0,NA
2023,1300086,estadual,EM,NA,4.133333333333333,12.5,28,NA
2023,1300086,municipal,EF anos iniciais,14.1,83.43333333333334,4.166666666666667,27.266666666666666,NA
2023,1300086,municipal,EF anos finais,19.5,90.13333333333333,4,0.8333333333333334,NA
2023,1300086,municipal,EM,NA,4.033333333333333,38.766666666666666,4.2,16.333333333333336
2023,1300102,estadual,EF anos iniciais,21.3,100,4.7,33.3,NA
2023,1300102,estadual,EF anos finais,19,100,4.5,3.9,NA
2023,1300102,estadual,EM,NA,4.6,15,40.9,NA
2023,1300102,municipal,EF anos iniciais,18.666666666666668,84.66666666666667,4.166666666666667,34.13333333333333,0
2023,1300102,municipal,EF anos finais,21.866666666666667,84,4.166666666666667,5.466666666666667,70.5
2023,1300102,municipal,EM,NA,4.166666666666667,42.266666666666666,10.6,18.666666666666664
2023,1300144,estadual,EF anos iniciais,18.8,95.8,4.3,47.2,0
2023,1300144,estadual,EF anos finais,24,100,4.3,2.8,62.5
2023,1300144,estadual,EM,NA,4.3,0,30.8,NA
2023,1300144,municipal,EF anos iniciais,19.9,92.6,4.2,13.866666666666667,NA
2023,1300144,municipal,EF anos finais,21,96.03333333333333,4.133333333333333,1.0333333333333334,NA
2023,1300144,municipal,EM,NA,4.2,32.233333333333334,19.5,19.866666666666667
2023,1300201,estadual,EF anos iniciais,8,100,4.433333333333334,26.333333333333332,0
2023,1300201,estadual,EF anos finais,4,59.03333333333334,4.4,9.933333333333334,65.76666666666667
2023,1300201,estadual,EM,NA,4.433333333333334,0,14.733333333333333,NA
2023,1300201,municipal,EF anos iniciais,22.233333333333334,83.93333333333334,4,10.333333333333334,0
2023,1300201,municipal,EF anos finais,22.133333333333333,19.3,4,2.8666666666666667,55.63333333333333
2023,1300201,municipal,EM,NA,4,22.4,33.7,18.733333333333334
2023,1300300,estadual,EF anos iniciais,25.4,98.2,4.3,48.3,0
2023,1300300,estadual,EF anos finais,28.4,100,4.3,6.8,63.3
2023,1300300,estadual,EM,NA,4.3,38.9,17.3,NA
2023,1300300,municipal,EF anos iniciais,18.5,88.13333333333334,4.2,31.5,0
2023,1300300,municipal,EF anos finais,21.433333333333334,84.6,4.1,2.033333333333333,95.5
2023,1300300,municipal,EM,NA,4.1,23,1.1,17.7
2023,1300409,estadual,EF anos iniciais,35.5,100,4.366666666666667,34.36666666666667,0
2023,1300409,estadual,EF anos finais,31.5,100,4.366666666666667,21,71.36666666666667
2023,1300409,estadual,EM,NA,4.366666666666667,0,28.366666666666667,NA
2023,1300409,municipal,EF anos iniciais,17.96666666666667,47.96666666666667,3.7,10.366666666666665,0
2023,1300409,municipal,EF anos finais,16.233333333333334,3.4,4,2.9333333333333336,35.233333333333334
2023,1300409,municipal,EM,NA,3.9,17.9,6.9,18.7
2023,1300508,estadual,EF anos iniciais,16.633333333333333,100,4.233333333333333,40.56666666666667,NA
2023,1300508,estadual,EF anos finais,27.733333333333334,100,4.233333333333333,12.733333333333333,NA
2023,1300508,estadual,EM,NA,4.266666666666667,46.13333333333333,27.433333333333334,NA
2023,1300508,municipal,EF anos iniciais,18.333333333333332,68.06666666666666,4.8,10.966666666666667,0
2023,1300508,municipal,EF anos finais,19.933333333333334,74.63333333333334,4.766666666666667,2.1,35.733333333333334
2023,1300508,municipal,EM,NA,4.833333333333333,29.066666666666666,11.6,20.066666666666666
2023,1300607,estadual,EF anos iniciais,35,100,4.533333333333333,45.93333333333333,NA
2023,1300607,estadual,EF anos finais,34.7,93.16666666666667,4.5,9.566666666666666,NA
2023,1300607,estadual,EM,NA,4.533333333333333,30.56666666666667,11.8,NA
2023,1300607,municipal,EF anos iniciais,23.166666666666668,81.76666666666667,5.166666666666667,25.6,0
2023,1300607,municipal,EF anos finais,21.7,85.39999999999999,5,2.3333333333333335,69.76666666666667
2023,1300607,municipal,EM,NA,5.233333333333333,23.2,17.466666666666665,19.3
2023,1300631,estadual,EF anos iniciais,34,100,4.4,65.5,0
2023,1300631,estadual,EF anos finais,32.5,100,4.4,6.9,87.5
2023,1300631,estadual,EM,NA,4.4,36.1,0,NA
2023,1300631,municipal,EF anos iniciais,20.166666666666668,63.13333333333333,4.6,25.366666666666667,0
2023,1300631,municipal,EF anos finais,23.333333333333332,82.6,4.6,2.6,28.266666666666666
2023,1300631,municipal,EM,NA,4.6,34.33333333333333,16.433333333333334,25.2
2023,1300680,estadual,EF anos iniciais,22.5,100,4.5,44.2,0
2023,1300680,estadual,EF anos finais,23,100,4.3,5.8,50
2023,1300680,estadual,EM,NA,4.4,12.233333333333333,22.9,NA
2023,1300680,municipal,EF anos iniciais,17.9,43.5,4.766666666666667,14.833333333333334,0
2023,1300680,municipal,EF anos finais,18.966666666666665,56.56666666666667,4.7,0.7333333333333333,36.8
2023,1300680,municipal,EM,NA,4.733333333333333,28.466666666666665,3.3333333333333335,20.333333333333332
2023,1300706,estadual,EF anos iniciais,20.366666666666667,98.8,4.5,38.06666666666666,0
2023,1300706,estadual,EF anos finais,19.03333333333333,100,4.633333333333334,11.166666666666666,23.5
2023,1300706,estadual,EM,NA,4.6000000000000005,0,10.299999999999999,NA
2023,1300706,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,1300706,federal,EF anos finais,NA,NA,NA,NA,NA
2023,1300706,federal,EM,NA,NA,0,NA,NA
2023,1300706,municipal,EF anos iniciais,20.233333333333334,62.7,4.3,16.9,0
2023,1300706,municipal,EF anos finais,21.866666666666667,64.5,4.3,2.8333333333333335,48.33333333333333
2023,1300706,municipal,EM,NA,4.333333333333333,43,16.466666666666665,19.166666666666668
2023,1300805,estadual,EF anos iniciais,17.366666666666667,100,5.233333333333333,28.833333333333332,0
2023,1300805,estadual,EF anos finais,18.833333333333332,91.2,5.233333333333333,17.366666666666667,65.16666666666667
2023,1300805,estadual,EM,NA,5.233333333333333,12.633333333333333,32.766666666666666,NA
2023,1300805,municipal,EF anos iniciais,15.200000000000001,57.16666666666667,4.466666666666667,12.333333333333334,0
2023,1300805,municipal,EF anos finais,13.966666666666667,59.266666666666666,4.5,3.7333333333333334,41.766666666666666
2023,1300805,municipal,EM,NA,4.466666666666667,24.233333333333334,13.4,15.333333333333332
2023,1300839,estadual,EF anos iniciais,16.266666666666666,100,4.4,59.8,0
2023,1300839,estadual,EF anos finais,15.266666666666667,100,4.4,9.533333333333333,93.7
2023,1300839,estadual,EM,NA,4.4,0,7.166666666666667,NA
2023,1300839,municipal,EF anos iniciais,17.933333333333334,72.03333333333333,4,28.266666666666666,0
2023,1300839,municipal,EF anos finais,14.566666666666666,79.83333333333333,4,4.733333333333333,17.5
2023,1300839,municipal,EM,NA,4,35.833333333333336,7.6,19.2
2023,1300904,estadual,EF anos iniciais,29,100,4.6,39.3,0
2023,1300904,estadual,EF anos finais,23.5,100,4.5,17.9,100
2023,1300904,estadual,EM,NA,4.5,0,25,NA
2023,1300904,municipal,EF anos iniciais,19.5,46.666666666666664,5.1,8.033333333333333,0
2023,1300904,municipal,EF anos finais,24.366666666666667,24.4,4.4,3.1,10.7
2023,1300904,municipal,EM,NA,4.8,8.366666666666667,17.1,20.433333333333334
2023,1301001,estadual,EF anos iniciais,18.9,100,6.2,34.8,0
2023,1301001,estadual,EF anos finais,23.6,100,6.7,1.5,75
2023,1301001,estadual,EM,NA,6.4,11.2,31.9,NA
2023,1301001,municipal,EF anos iniciais,20,90.66666666666667,4.2,15.166666666666668,0
2023,1301001,municipal,EF anos finais,24.433333333333334,82.5,4.2,1.5666666666666667,81.53333333333333
2023,1301001,municipal,EM,NA,4.2,27.8,24.066666666666666,22.066666666666666
2023,1301100,estadual,EF anos iniciais,23.9,100,4.3,49.96666666666666,0
2023,1301100,estadual,EF anos finais,25,100,4.3,12.333333333333334,62.63333333333333
2023,1301100,estadual,EM,NA,4.3,0,25.5,NA
2023,1301100,municipal,EF anos iniciais,17.5,62.266666666666666,5.433333333333334,11.766666666666667,0
2023,1301100,municipal,EF anos finais,19.5,57.233333333333334,6.1,1.2333333333333334,48.4
2023,1301100,municipal,EM,NA,5.766666666666667,20.333333333333332,14,16.4
2023,1301159,estadual,EF anos iniciais,14.866666666666667,98.23333333333333,4.1,41.03333333333333,0
2023,1301159,estadual,EF anos finais,13.866666666666667,98.26666666666667,4.1,15.1,75
2023,1301159,estadual,EM,NA,4.133333333333333,0,34.13333333333333,NA
2023,1301159,municipal,EF anos iniciais,15.6,88.43333333333334,5.4,36.2,0
2023,1301159,municipal,EF anos finais,19,94.66666666666667,5.2,7.2,82.33333333333333
2023,1301159,municipal,EM,NA,5.166666666666667,25.299999999999997,25.4,17.03333333333333
2023,1301209,estadual,EF anos iniciais,28.2,100,4.3,42.3,0
2023,1301209,estadual,EF anos finais,29.8,99.1,4.3,12.9,56.2
2023,1301209,estadual,EM,NA,4.3,0,15.7,NA
2023,1301209,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,1301209,federal,EF anos finais,NA,NA,NA,NA,NA
2023,1301209,federal,EM,NA,NA,0,NA,NA
2023,1301209,municipal,EF anos iniciais,19.3,97.8,4.2,24.03333333333333,0
2023,1301209,municipal,EF anos finais,23.2,95.83333333333333,4.266666666666667,3.5,44
2023,1301209,municipal,EM,NA,4.366666666666667,32.53333333333333,18.466666666666665,19.066666666666666
2023,1301308,estadual,EF anos iniciais,14.9,93.6,4.3,30.9,0
2023,1301308,estadual,EF anos finais,21.4,98.2,4.3,0,76.8
2023,1301308,estadual,EM,NA,4.3,15.733333333333333,34.5,NA
2023,1301308,municipal,EF anos iniciais,24.066666666666666,87.46666666666667,4.133333333333333,14.1,0
2023,1301308,municipal,EF anos finais,20.133333333333333,85.93333333333334,4.133333333333333,0.5666666666666667,43.13333333333333
2023,1301308,municipal,EM,NA,4.133333333333333,30.8,10.2,13.933333333333334
2023,1301407,estadual,EF anos iniciais,29.8,98.1,4.4,49.6,0
2023,1301407,estadual,EF anos finais,28.6,100,4.4,6.6,68.3
2023,1301407,estadual,EM,NA,4.4,11.1,16.5,NA
2023,1301407,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,1301407,federal,EF anos finais,NA,NA,NA,NA,NA
2023,1301407,federal,EM,NA,NA,0,NA,NA
2023,1301407,municipal,EF anos iniciais,21.1,61.96666666666667,4.5,6.5,0
2023,1301407,municipal,EF anos finais,25.2,67.06666666666666,4.466666666666667,1.2333333333333334,32.233333333333334
2023,1301407,municipal,EM,NA,4.433333333333334,46.7,35.03333333333333,24.8
2023,1301506,estadual,EF anos iniciais,36.3,100,4.2,33.3,NA
2023,1301506,estadual,EF anos finais,35.5,100,4.2,20.4,NA
2023,1301506,estadual,EM,NA,4.2,0,17.2,NA
2023,1301506,municipal,EF anos iniciais,20.3,52.96666666666667,6.033333333333333,8.666666666666666,0
2023,1301506,municipal,EF anos finais,17.8,53.333333333333336,5.6,2.3,47.800000000000004
2023,1301506,municipal,EM,NA,5.866666666666666,25.4,10.733333333333334,25.7
2023,1301605,estadual,EF anos iniciais,21.8,96.2,4.2,42.6,0
